75.532663_17.902096;76.006222_24.893752;75.210923_11.252254;dates
-0.9160978198051453;-0.9015049338340759;-1.0380953550338745;2002-03-28
-0.9304369688034058;-0.9042638540267944;-1.0430175065994263;2002-03-29
-0.8951442837715149;-0.907699465751648;-1.039871335029602;2002-03-30
-0.904660701751709;-0.9148406386375427;-1.034919261932373;2002-03-31
-0.8885534405708313;-0.9353241920471191;-1.0314381122589111;2002-04-01
-0.8740267753601074;-0.9508211612701416;-1.027442455291748;2002-04-02
-0.8656225800514221;-0.9380229711532593;-1.0253652334213257;2002-04-03
-0.8608303070068359;-0.9540809392929077;-1.0179070234298706;2002-04-04
-0.8680179715156555;-0.9454796314239502;-1.0176386833190918;2002-04-05
-0.8753610849380493;-0.9668647646903992;-1.0188500881195068;2002-04-06
-0.8873928785324097;-0.9507721662521362;-1.0230869054794312;2002-04-07
-0.9152107834815979;-0.9408049583435059;-1.0307782888412476;2002-04-08
-0.9284975528717041;-0.9560347199440002;-1.0395015478134155;2002-04-09
-0.9354425072669983;-0.9750789999961853;-1.041402816772461;2002-04-10
-0.9381287097930908;-1.024551272392273;-1.0427701473236084;2002-04-11
-0.9392473697662354;-0.9879167079925537;-1.0446805953979492;2002-04-12
-0.928105890750885;-0.9858558177947998;-1.0414528846740723;2002-04-13
-0.921239972114563;-0.9783067107200623;-1.0342527627944946;2002-04-14
-0.9110288619995117;-0.9587791562080383;-1.0270891189575195;2002-04-15
-0.8833093643188477;-0.960183322429657;-1.0189300775527954;2002-04-16
-0.8588051199913025;-0.9459530115127563;-1.0181008577346802;2002-04-17
-0.8507990837097168;-0.9439525008201599;-1.0167896747589111;2002-04-18
-0.8506768345832825;-0.9504175782203674;-1.0124144554138184;2002-04-19
-0.8509990572929382;-0.9420919418334961;-1.005369782447815;2002-04-20
-0.8464323282241821;-0.9574251770973206;-0.998049795627594;2002-04-21
-0.8632754683494568;-0.9397238492965698;-0.998474657535553;2002-04-22
-0.8792979717254639;-0.9419106841087341;-0.9993708729743958;2002-04-23
-0.8951880931854248;-0.9350666999816895;-1.015862226486206;2002-04-24
-0.912492036819458;-0.9377346634864807;-1.0330909490585327;2002-04-25
-0.9214072823524475;-0.96524977684021;-1.0531951189041138;2002-04-26
-0.9244229793548584;-0.980750560760498;-1.0688029527664185;2002-04-27
-0.9385744333267212;-0.998877763748169;-1.0824190378189087;2002-04-28
-0.9498087763786316;-1.008628010749817;-1.0884398221969604;2002-04-29
-0.9508392214775085;-1.0018635988235474;-1.0874693393707275;2002-04-30
-0.9360186457633972;-1.00070059299469;-1.0862535238265991;2002-05-01
-0.9314680099487305;-1.015917181968689;-1.0787748098373413;2002-05-02
-0.9302150011062622;-0.9995198249816895;-1.0695385932922363;2002-05-03
-0.9196053743362427;-0.9851627349853516;-1.064741849899292;2002-05-04
-0.9242737889289856;-0.971725344657898;-1.0654850006103516;2002-05-05
-0.919477105140686;-0.9691243171691895;-1.0676671266555786;2002-05-06
-0.9295145273208618;-0.955422043800354;-1.069331407546997;2002-05-07
-0.93403160572052;-0.9514654278755188;-1.069067358970642;2002-05-08
-0.922680139541626;-0.9516329765319824;-1.0733450651168823;2002-05-09
-0.9232224225997925;-0.9567551612854004;-1.0715919733047485;2002-05-10
-0.9235931038856506;-0.9624639749526978;-1.0651551485061646;2002-05-11
-0.9207012057304382;-0.9603031277656555;-1.0603177547454834;2002-05-12
-0.925602912902832;-0.961825966835022;-1.0549451112747192;2002-05-13
-0.9441166520118713;-0.9671428203582764;-1.0480178594589233;2002-05-14
-0.929183304309845;-0.9583122134208679;-1.0356346368789673;2002-05-15
-0.911729633808136;-0.956815242767334;-1.0268404483795166;2002-05-16
-0.899659276008606;-0.9479795098304749;-1.0211230516433716;2002-05-17
-0.886389970779419;-0.9447838068008423;-1.019583821296692;2002-05-18
-0.877928614616394;-0.9466909766197205;-1.0216577053070068;2002-05-19
-0.8722878694534302;-0.9389773607254028;-1.026354193687439;2002-05-20
-0.876265823841095;-0.9282376170158386;-1.032785415649414;2002-05-21
-0.8881240487098694;-0.9248368740081787;-1.0405415296554565;2002-05-22
-0.8925228714942932;-0.9161718487739563;-1.048354983329773;2002-05-23
-0.8942117691040039;-0.9064168334007263;-1.0537856817245483;2002-05-24
-0.8913160562515259;-0.8990361094474792;-1.0553611516952515;2002-05-25
-0.8843126893043518;-0.8975215554237366;-1.0532368421554565;2002-05-26
-0.8806958794593811;-0.9026646018028259;-1.0448992252349854;2002-05-27
-0.8766127824783325;-0.909529447555542;-1.0301930904388428;2002-05-28
-0.8667435050010681;-0.9129900336265564;-1.0139646530151367;2002-05-29
-0.8568638563156128;-0.9092825651168823;-0.99994295835495;2002-05-30
-0.8524182438850403;-0.9076672196388245;-0.9885748028755188;2002-05-31
-0.8508372902870178;-0.901811420917511;-0.9830056428909302;2002-06-01
-0.8550821542739868;-0.9007644057273865;-0.9842404127120972;2002-06-02
-0.8640546798706055;-0.8931211233139038;-0.9894856810569763;2002-06-03
-0.8756291270256042;-0.8916671276092529;-0.9977084994316101;2002-06-04
-0.8801966309547424;-0.8996140360832214;-1.0074325799942017;2002-06-05
-0.8871962428092957;-0.9051756858825684;-1.0208097696304321;2002-06-06
-0.8901948928833008;-0.9089725613594055;-1.0300142765045166;2002-06-07
-0.8885842561721802;-0.9187079668045044;-1.0318162441253662;2002-06-08
-0.8797151446342468;-0.9157500267028809;-1.0305877923965454;2002-06-09
-0.868402898311615;-0.9142274260520935;-1.0264670848846436;2002-06-10
-0.8598572611808777;-0.9143952131271362;-1.0165107250213623;2002-06-11
-0.8527206182479858;-0.9035622477531433;-0.9990084171295166;2002-06-12
-0.8468521237373352;-0.9067361950874329;-0.9799020290374756;2002-06-13
-0.843422532081604;-0.9096888899803162;-0.9635036587715149;2002-06-14
-0.8490025997161865;-0.909912645816803;-0.9549203515052795;2002-06-15
-0.8591886758804321;-0.9198464155197144;-0.9526985883712769;2002-06-16
-0.8731420636177063;-0.9393308758735657;-0.9551857113838196;2002-06-17
-0.8783866763114929;-0.9387075901031494;-0.9560226202011108;2002-06-18
-0.8864452838897705;-0.9341318011283875;-0.9595575928688049;2002-06-19
-0.8932722806930542;-0.9280981421470642;-0.9722610712051392;2002-06-20
-0.8970831036567688;-0.9171390533447266;-0.9888383746147156;2002-06-21
-0.8986556529998779;-0.9157187938690186;-1.0047043561935425;2002-06-22
-0.8991395235061646;-0.9143290519714355;-1.0096495151519775;2002-06-23
-0.8990556001663208;-0.9206581711769104;-1.006534457206726;2002-06-24
-0.8968145847320557;-0.9229366779327393;-0.9986903667449951;2002-06-25
-0.8950375318527222;-0.9269285798072815;-0.9942584037780762;2002-06-26
-0.893189013004303;-0.9334530234336853;-0.9943798780441284;2002-06-27
-0.8890447020530701;-0.9373398423194885;-0.9951353669166565;2002-06-28
-0.8784825801849365;-0.9387352466583252;-0.9852491617202759;2002-06-29
-0.8722244501113892;-0.9359924793243408;-0.971524178981781;2002-06-30
-0.8728430867195129;-0.9292305707931519;-0.9646261930465698;2002-07-01
-0.8819555044174194;-0.9292238354682922;-0.9685536026954651;2002-07-02
-0.8917288184165955;-0.9303622245788574;-0.9769178628921509;2002-07-03
-0.902927577495575;-0.930942952632904;-0.9866257309913635;2002-07-04
-0.9118863940238953;-0.9328264594078064;-0.9941803812980652;2002-07-05
-0.9148767590522766;-0.9319727420806885;-0.9953418970108032;2002-07-06
-0.9130484461784363;-0.9270586967468262;-0.9916977286338806;2002-07-07
-0.9057713747024536;-0.9186117053031921;-0.9853277802467346;2002-07-08
-0.8935014605522156;-0.9101458191871643;-0.9755107164382935;2002-07-09
-0.8801219463348389;-0.903732419013977;-0.9627660512924194;2002-07-10
-0.8626728057861328;-0.9034382104873657;-0.9471914172172546;2002-07-11
-0.8500247001647949;-0.8944092988967896;-0.9321717619895935;2002-07-12
-0.8370200991630554;-0.888573169708252;-0.9202432036399841;2002-07-13
-0.8312307596206665;-0.882853090763092;-0.9166772365570068;2002-07-14
-0.8284875750541687;-0.8828446865081787;-0.9165091514587402;2002-07-15
-0.8245779275894165;-0.8783527612686157;-0.9158652424812317;2002-07-16
-0.8246785402297974;-0.8768022656440735;-0.9178421497344971;2002-07-17
-0.8319901823997498;-0.8708275556564331;-0.9243680238723755;2002-07-18
-0.8403529524803162;-0.8680868148803711;-0.9347790479660034;2002-07-19
-0.8519358038902283;-0.8703020215034485;-0.9467785954475403;2002-07-20
-0.8628078103065491;-0.8709759712219238;-0.9584766626358032;2002-07-21
-0.8760798573493958;-0.8741059303283691;-0.9709991812705994;2002-07-22
-0.8833041191101074;-0.8814387917518616;-0.9831964373588562;2002-07-23
-0.8874645233154297;-0.8885956406593323;-0.9896351099014282;2002-07-24
-0.8846064209938049;-0.8937608003616333;-0.9854968190193176;2002-07-25
-0.8794374465942383;-0.8973923325538635;-0.970113217830658;2002-07-26
-0.8713730573654175;-0.8982272148132324;-0.9483795166015625;2002-07-27
-0.8704982399940491;-0.9025401473045349;-0.9351920485496521;2002-07-28
-0.8676150441169739;-0.8964700698852539;-0.9263038635253906;2002-07-29
-0.8765365481376648;-0.9041777849197388;-0.9280408620834351;2002-07-30
-0.8760449290275574;-0.8947442770004272;-0.9332081079483032;2002-07-31
-0.877173662185669;-0.904496431350708;-0.942584216594696;2002-08-01
-0.8842966556549072;-0.9015814661979675;-0.9548444747924805;2002-08-02
-0.8852176666259766;-0.904985785484314;-0.965416669845581;2002-08-03
-0.8855522871017456;-0.9003294110298157;-0.9702370166778564;2002-08-04
-0.8854985237121582;-0.8968645334243774;-0.9717004299163818;2002-08-05
-0.8820526599884033;-0.8892108798027039;-0.9684835076332092;2002-08-06
-0.8813258409500122;-0.8907413482666016;-0.9648095369338989;2002-08-07
-0.8776012659072876;-0.8882145881652832;-0.9587268233299255;2002-08-08
-0.8739569187164307;-0.8907104730606079;-0.9504506587982178;2002-08-09
-0.8684648275375366;-0.8875318765640259;-0.9427143335342407;2002-08-10
-0.863804817199707;-0.8939259052276611;-0.9356254935264587;2002-08-11
-0.8613347411155701;-0.8893213272094727;-0.9296292066574097;2002-08-12
-0.8536432981491089;-0.8898124098777771;-0.9249252080917358;2002-08-13
-0.848380446434021;-0.8869670033454895;-0.9207370281219482;2002-08-14
-0.8469006419181824;-0.8849371075630188;-0.9203938841819763;2002-08-15
-0.8408562541007996;-0.8764364719390869;-0.9200038909912109;2002-08-16
-0.8356884717941284;-0.8604521751403809;-0.9205719828605652;2002-08-17
-0.8351234197616577;-0.8525279760360718;-0.9251136779785156;2002-08-18
-0.8419506549835205;-0.8472374677658081;-0.9368433952331543;2002-08-19
-0.8493399620056152;-0.8484850525856018;-0.9482210874557495;2002-08-20
-0.8556330800056458;-0.8540512919425964;-0.9550310969352722;2002-08-21
-0.8647584319114685;-0.862147331237793;-0.9586596488952637;2002-08-22
-0.8651492595672607;-0.8709145188331604;-0.9536604881286621;2002-08-23
-0.8596755266189575;-0.8714609742164612;-0.9413887858390808;2002-08-24
-0.8438612222671509;-0.8683501482009888;-0.9203560948371887;2002-08-25
-0.8302915692329407;-0.8684672117233276;-0.9037758708000183;2002-08-26
-0.8208572864532471;-0.8668960928916931;-0.8921211361885071;2002-08-27
-0.8205845952033997;-0.8632889986038208;-0.8933833837509155;2002-08-28
-0.8241925835609436;-0.8757490515708923;-0.9010724425315857;2002-08-29
-0.8328938484191895;-0.8696181774139404;-0.9113420844078064;2002-08-30
-0.830715000629425;-0.866048276424408;-0.921199381351471;2002-08-31
-0.8349206447601318;-0.8609327077865601;-0.9333943724632263;2002-09-01
-0.84490567445755;-0.8568319082260132;-0.9436326026916504;2002-09-02
-0.8547708988189697;-0.8600435853004456;-0.949997067451477;2002-09-03
-0.8614674806594849;-0.854773759841919;-0.9542845487594604;2002-09-04
-0.8661589622497559;-0.8579110503196716;-0.951530396938324;2002-09-05
-0.8662402629852295;-0.8662087917327881;-0.9449889063835144;2002-09-06
-0.8622674942016602;-0.8613247275352478;-0.9368141293525696;2002-09-07
-0.8544250130653381;-0.8596296310424805;-0.9271851181983948;2002-09-08
-0.8486331105232239;-0.8619866371154785;-0.914390504360199;2002-09-09
-0.8420960307121277;-0.862679660320282;-0.904826283454895;2002-09-10
-0.8309779763221741;-0.8701040744781494;-0.893510103225708;2002-09-11
-0.8218420743942261;-0.8558468222618103;-0.883792519569397;2002-09-12
-0.8149538636207581;-0.8475723266601562;-0.8764188289642334;2002-09-13
-0.8106600046157837;-0.8350635766983032;-0.8774893879890442;2002-09-14
-0.8291283249855042;-0.8422865271568298;-0.8857394456863403;2002-09-15
-0.8408191204071045;-0.8450292348861694;-0.8964695334434509;2002-09-16
-0.8515238165855408;-0.8478929996490479;-0.9148147702217102;2002-09-17
-0.8684462904930115;-0.8470742702484131;-0.9384183287620544;2002-09-18
-0.8750638365745544;-0.8548712730407715;-0.9553326964378357;2002-09-19
-0.8746569156646729;-0.8560357689857483;-0.9638863205909729;2002-09-20
-0.8650203347206116;-0.8601233959197998;-0.954452395439148;2002-09-21
-0.8529996275901794;-0.8537894487380981;-0.9377059936523438;2002-09-22
-0.8392618894577026;-0.859725832939148;-0.9124203324317932;2002-09-23
-0.8134483098983765;-0.8473055958747864;-0.8830905556678772;2002-09-24
-0.8105679750442505;-0.8328574299812317;-0.8744256496429443;2002-09-25
-0.8153629302978516;-0.827767014503479;-0.8616819381713867;2002-09-26
-0.8081781268119812;-0.8250365853309631;-0.8607494831085205;2002-09-27
-0.8015652894973755;-0.8239734172821045;-0.866163432598114;2002-09-28
-0.803441047668457;-0.8302959203720093;-0.8788039684295654;2002-09-29
-0.814075767993927;-0.8298446536064148;-0.8878995180130005;2002-09-30
-0.8236296772956848;-0.8466070294380188;-0.8915185332298279;2002-10-01
-0.8311052918434143;-0.8425503373146057;-0.8932620286941528;2002-10-02
-0.8335641026496887;-0.8334800004959106;-0.9023475646972656;2002-10-03
-0.8284039497375488;-0.8254473805427551;-0.9083327054977417;2002-10-04
-0.8212016224861145;-0.8202025890350342;-0.9140068888664246;2002-10-05
-0.8199214339256287;-0.8240519165992737;-0.9182970523834229;2002-10-06
-0.8206484913825989;-0.8324090242385864;-0.9169251918792725;2002-10-07
-0.8168079853057861;-0.8389575481414795;-0.9107348918914795;2002-10-08
-0.8054084777832031;-0.834389865398407;-0.8982301950454712;2002-10-09
-0.7981056571006775;-0.8291271924972534;-0.8837226629257202;2002-10-10
-0.7875855565071106;-0.822952151298523;-0.8697986602783203;2002-10-11
-0.7830489873886108;-0.8199697732925415;-0.8622668981552124;2002-10-12
-0.7823014855384827;-0.8267344832420349;-0.8621086478233337;2002-10-13
-0.7894390225410461;-0.8194319009780884;-0.8687835931777954;2002-10-14
-0.8057447671890259;-0.82310950756073;-0.877810001373291;2002-10-15
-0.8204595446586609;-0.8298184275627136;-0.8873111605644226;2002-10-16
-0.8444986939430237;-0.840636134147644;-0.9012084603309631;2002-10-17
-0.8778873682022095;-0.8786249756813049;-0.9159060716629028;2002-10-18
-0.9162471890449524;-0.9107033610343933;-0.9269441962242126;2002-10-19
-0.9481636881828308;-0.9420963525772095;-0.9286289215087891;2002-10-20
-0.9213982820510864;-0.8920448422431946;-0.9217358231544495;2002-10-21
-0.8880794048309326;-0.8782731294631958;-0.9146027565002441;2002-10-22
-0.865248441696167;-0.8829241394996643;-0.9083975553512573;2002-10-23
-0.8553626537322998;-0.8843443393707275;-0.9077312350273132;2002-10-24
-0.8502975702285767;-0.8893951177597046;-0.9096835851669312;2002-10-25
-0.8742973804473877;-0.9182122349739075;-0.9160886406898499;2002-10-26
-0.8691463470458984;-0.9163873195648193;-0.9147156476974487;2002-10-27
-0.8889594674110413;-0.9297090172767639;-0.9140076041221619;2002-10-28
-0.8814730644226074;-0.9242508411407471;-0.9147107601165771;2002-10-29
-0.8787738680839539;-0.9048375487327576;-0.9153417944908142;2002-10-30
-0.8744747638702393;-0.8808151483535767;-0.9197403788566589;2002-10-31
-0.8639795184135437;-0.8738276362419128;-0.922280490398407;2002-11-01
-0.8553216457366943;-0.8651350140571594;-0.9152716994285583;2002-11-02
-0.8429470062255859;-0.8447706699371338;-0.9071853756904602;2002-11-03
-0.8304663300514221;-0.8362676501274109;-0.9001986980438232;2002-11-04
-0.8307999968528748;-0.8387669920921326;-0.9032204747200012;2002-11-05
-0.8223531246185303;-0.8420619964599609;-0.9026629328727722;2002-11-06
-0.8145993947982788;-0.8429090976715088;-0.8995919823646545;2002-11-07
-0.8072800040245056;-0.8439886569976807;-0.8932867050170898;2002-11-08
-0.8048678040504456;-0.8494914770126343;-0.8889035582542419;2002-11-09
-0.801780641078949;-0.8549550771713257;-0.8863215446472168;2002-11-10
-0.7962894439697266;-0.8443232774734497;-0.8834030628204346;2002-11-11
-0.7951282262802124;-0.8344394564628601;-0.8860970139503479;2002-11-12
-0.8017130494117737;-0.833626925945282;-0.8939968943595886;2002-11-13
-0.8166408538818359;-0.8382377028465271;-0.9128644466400146;2002-11-14
-0.8373020887374878;-0.8524447679519653;-0.9323551058769226;2002-11-15
-0.8522454500198364;-0.8639196157455444;-0.9468288421630859;2002-11-16
-0.8572847843170166;-0.8614031076431274;-0.9481180906295776;2002-11-17
-0.8580119609832764;-0.8622015118598938;-0.9426259398460388;2002-11-18
-0.8564861416816711;-0.874727189540863;-0.9295018911361694;2002-11-19
-0.8431130051612854;-0.8568537831306458;-0.9160566926002502;2002-11-20
-0.8269003033638;-0.8569321632385254;-0.9041807651519775;2002-11-21
-0.8186858892440796;-0.845241904258728;-0.895583987236023;2002-11-22
-0.8156716823577881;-0.8420072793960571;-0.8896780610084534;2002-11-23
-0.8150749802589417;-0.8386311531066895;-0.8891587853431702;2002-11-24
-0.8141790628433228;-0.8295981287956238;-0.887821614742279;2002-11-25
-0.8126218914985657;-0.8170304298400879;-0.8874873518943787;2002-11-26
-0.7954535484313965;-0.8052586317062378;-0.8869397044181824;2002-11-27
-0.787449300289154;-0.8028094172477722;-0.8914501070976257;2002-11-28
-0.8007150888442993;-0.8068485260009766;-0.9041567444801331;2002-11-29
-0.8182529211044312;-0.8237408995628357;-0.91867595911026;2002-11-30
-0.8366329073905945;-0.8322691321372986;-0.9323465824127197;2002-12-01
-0.8546556830406189;-0.8509318828582764;-0.9449315667152405;2002-12-02
-0.8663581013679504;-0.8330686688423157;-0.9587607979774475;2002-12-03
-0.8661481142044067;-0.8410905599594116;-0.9590138792991638;2002-12-04
-0.8546965718269348;-0.8258540630340576;-0.9455606341362;2002-12-05
-0.8388381600379944;-0.8159670829772949;-0.9288114905357361;2002-12-06
-0.8232235908508301;-0.8029288649559021;-0.9108493328094482;2002-12-07
-0.8152890205383301;-0.8093379139900208;-0.8870826363563538;2002-12-08
-0.8044062852859497;-0.8120619654655457;-0.8628836870193481;2002-12-09
-0.8098019957542419;-0.801753580570221;-0.8540485501289368;2002-12-10
-0.8136656284332275;-0.7928551435470581;-0.8509114384651184;2002-12-11
-0.8149115443229675;-0.7936186194419861;-0.8515700697898865;2002-12-12
-0.8261949419975281;-0.8052359223365784;-0.8544521927833557;2002-12-13
-0.8513055443763733;-0.8082087635993958;-0.8648845553398132;2002-12-14
-0.857769787311554;-0.8263153433799744;-0.869296133518219;2002-12-15
-0.8900752067565918;-0.8197318315505981;-0.8760985136032104;2002-12-16
-0.8782230615615845;-0.8343626260757446;-0.8801071047782898;2002-12-17
-0.8813188076019287;-0.8439874649047852;-0.8902643918991089;2002-12-18
-0.8831347227096558;-0.858770489692688;-0.8954604864120483;2002-12-19
-0.8670960664749146;-0.8591902256011963;-0.8903812170028687;2002-12-20
-0.8555678725242615;-0.833036482334137;-0.891723096370697;2002-12-21
-0.8419092893600464;-0.8235136270523071;-0.8934522271156311;2002-12-22
-0.8352065682411194;-0.8134183287620544;-0.8904132843017578;2002-12-23
-0.8205291032791138;-0.8084750175476074;-0.8859902024269104;2002-12-24
-0.8139768242835999;-0.8013901710510254;-0.8829167485237122;2002-12-25
-0.8123072385787964;-0.7847879528999329;-0.8893981575965881;2002-12-26
-0.8142037391662598;-0.7944517135620117;-0.8979890942573547;2002-12-27
-0.8209320306777954;-0.7978158593177795;-0.9115854501724243;2002-12-28
-0.8339636325836182;-0.7973172068595886;-0.9234318137168884;2002-12-29
-0.8411978483200073;-0.806412935256958;-0.9332765340805054;2002-12-30
-0.8485934734344482;-0.8021559715270996;-0.936305820941925;2002-12-31
-0.8669789433479309;-0.8904150724411011;-0.9459820985794067;2003-01-01
-0.9074084162712097;-0.9041661024093628;-0.9670838713645935;2003-01-02
-0.899820864200592;-0.9248882532119751;-0.9466809034347534;2003-01-03
-0.8889927864074707;-0.8789625763893127;-0.9235545992851257;2003-01-04
-0.8793352246284485;-0.8828883767127991;-0.8987506628036499;2003-01-05
-0.8706554174423218;-0.86021888256073;-0.9035391807556152;2003-01-06
-0.872516930103302;-0.8483556509017944;-0.9184901714324951;2003-01-07
-0.8670036196708679;-0.8459684252738953;-0.9266514778137207;2003-01-08
-0.8757257461547852;-0.8683170080184937;-0.9386289715766907;2003-01-09
-0.8861311078071594;-0.8837180733680725;-0.9530420303344727;2003-01-10
-0.885588526725769;-0.9057563543319702;-0.9604274034500122;2003-01-11
-0.8965555429458618;-0.8952375650405884;-0.9672687649726868;2003-01-12
-0.910256564617157;-0.899135172367096;-0.9697505831718445;2003-01-13
-0.8881330490112305;-0.8873083591461182;-0.9640968441963196;2003-01-14
